"INCIDENT_ID","FIRST_OCCURENCE_DATE","LAST_OCCURENCE_DATE","REPORTDATE","INCIDENT_ADDRESS","GEO_X","GEO_Y","DISTRICT_ID","PRECINCT_ID","OFFENSE_CODE","OFFENSE_TYPE_ID","OFFENSE_CATEGORY_ID","MJ_RELATION_TYPE","NEIGHBORHOOD_ID"
"2016110720","21-FEB-16","21-FEB-16","21-FEB-16","7739 E COLFAX AVE","3169284","1695129","2","223","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","east-colfax"
"2015648621","05-NOV-15","05-NOV-15","05-NOV-15","2555 W VASSAR AVE","3135817","1669432","4","422","2202","BURGLARY - RESIDENCE BY FORCE","Burglary","NON-INDUSTRY","college-view-south-platte"
"2017532052","10-AUG-17","","10-AUG-17","2700 BLOCK W 38TH AVE","3134677","1705373","1","113","1210","ROBBERY - PURSE SNATCH W/FORCE","Robbery-Street-Res","INDUSTRY","highland"
"2017263541","23-APR-17","23-APR-17","23-APR-17","2262 S BROADWAY ST","3144351","1671325","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","rosedale"
"2019329631","27-MAY-19","27-MAY-19","27-MAY-19","330 S DAYTON ST","3175842","1683494","3","321","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","windsor"
"2015610889","19-OCT-15","19-OCT-15","19-OCT-15","3104 BLAKE ST","3145992","1703831","2","211","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","five-points"
"2017417485","26-JUN-17","26-JUN-17","26-JUN-17","219 N VALLEJO ST","3136853","1687733","4","411","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","valverde"
"2017149809","05-MAR-17","05-MAR-17","06-MAR-17","4551 N LOGAN ST","3145386","1709148","1","112","1208","ROBBERY - RESIDENCE","Robbery-Street-Res","NON-INDUSTRY","globeville"
"2015371964","10-JUN-15","","03-JUL-15","2020 S BROADWAY ST","3144349","1672869","3","313","2303","THEFT - SHOPLIFT","Larceny","INDUSTRY","platt-park"
"2019330396","22-MAY-19","","27-MAY-19","2262 S BROADWAY ST","3144351","1671325","3","313","2303","THEFT - SHOPLIFT","Larceny","INDUSTRY","rosedale"
"201696946","14-FEB-16","15-FEB-16","15-FEB-16","6666 E STAPLETON S DR","3165497","1708664","2","221","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","northeast-park-hill"
"2017306393","11-MAY-17","","11-MAY-17","22 S GALAPAGO ST","3141743","1686126","3","311","1208","ROBBERY - RESIDENCE","Robbery-Street-Res","NON-INDUSTRY","baker"
"2015602557","15-OCT-15","15-OCT-15","15-OCT-15","1201 20TH ST","3142928","1699409","6","612","2303","THEFT - SHOPLIFT","Larceny","INDUSTRY","five-points"
"2016108561","20-FEB-16","20-FEB-16","20-FEB-16","1568 S FEDERAL BLVD","3133861","1675958","4","422","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","ruby-hill"
"2016605606","21-SEP-16","","21-SEP-16","3000 BLOCK N FIFE CT","3135478","1702472","1","113","1212","ROBBERY - CAR JACKING","Robbery-Street-Res","NON-INDUSTRY","highland"
"2016208004","03-APR-16","04-APR-16","04-APR-16","811 W BAYAUD AVE","3141311","1685661","3","311","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","baker"
"2017117192","20-FEB-17","20-FEB-17","20-FEB-17","2209 W 32ND AVE","3136866","1702905","1","113","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","highland"
"2016277659","04-MAY-16","","04-MAY-16","8151 E COLFAX AVE","3170685","1695142","2","223","2399","THEFT - OTHER","Larceny","INDUSTRY","east-colfax"
"2015664238","12-NOV-15","13-NOV-15","13-NOV-15","1498 N IVANHOE ST","3162683","1694921","2","222","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","montclair"
"2015664278","13-NOV-15","13-NOV-15","13-NOV-15","3888 E 45TH AVE","3156824","1709050","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2017443974","06-JUL-17","06-JUL-17","06-JUL-17","1501 N COLORADO BLVD","3157178","1695107","2","213","1313","ASSAULT - SIMPLE","Simple Assault","NON-INDUSTRY","city-park"
"2016345327","02-JUN-16","02-JUN-16","02-JUN-16","4359 N CLAUDE CT","3151618","1708543","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2016738903","18-NOV-16","18-NOV-16","18-NOV-16","12005 E 37TH AVE","3183269","1705391","5","512","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","stapleton"
"201629060","14-JAN-16","14-JAN-16","14-JAN-16","4809 N CLAYTON ST","3153333","1710941","2","212","2202","BURGLARY - RESIDENCE BY FORCE","Burglary","NON-INDUSTRY","elyria-swansea"
"2016191638","28-MAR-16","28-MAR-16","28-MAR-16","4975 N VASQUEZ BLVD","3155551","1711955","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2016178429","21-MAR-16","21-MAR-16","21-MAR-16","6715 E UNION AVE","3166642","1654270","3","324","2204","BURGLARY - RESIDENCE NO FORCE","Burglary","NON-INDUSTRY","southmoor-park"
"2017204677","29-MAR-17","","29-MAR-17","310 N ST PAUL ST","3154517","1688064","3","311","3560","DRUG - MARIJUANA SELL","Drug Offenses","INDUSTRY","cherry-creek"
"2017395592","17-JUN-17","17-JUN-17","17-JUN-17","3435 S YOSEMITE ST","3173094","1663999","3","323","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","hampden"
"2017232754","07-APR-17","","10-APR-17","2145 W EVANS AVE","3137232","1672558","4","422","7399","PUBLIC ORDER CRIMES - OTHER","All Other Crimes","INDUSTRY","college-view-south-platte"
"2017406339","21-JUN-17","21-JUN-17","21-JUN-17","2949 W ALAMEDA AVE","3133738","1684368","4","411","2303","THEFT - SHOPLIFT","Larceny","INDUSTRY","valverde"
"201767448","30-JAN-17","30-JAN-17","30-JAN-17","1015 W EVANS AVE","3140803","1672547","4","422","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","college-view-south-platte"
"201778362","04-FEB-17","04-FEB-17","04-FEB-17","2390 S BROADWAY ST","3144264","1670566","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","rosedale"
"2017202740","27-MAR-17","","28-MAR-17","1397 S CHEROKEE ST","3143133","1677110","3","313","2205","BURGLARY - BUSINESS NO FORCE","Burglary","INDUSTRY","overland"
"201798204","12-FEB-17","12-FEB-17","12-FEB-17","2645 S SANTA FE DR","3141742","1668660","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","overland"
"201795670","11-FEB-17","11-FEB-17","11-FEB-17","4625 E COLFAX AVE","3159406","1695079","2","222","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","south-park-hill"
"2017410206","23-JUN-17","23-JUN-17","23-JUN-17","2035 N PERRY ST","3129450","1697774","1","121","2202","BURGLARY - RESIDENCE BY FORCE","Burglary","NON-INDUSTRY","sloan-lake"
"2017407620","22-JUN-17","22-JUN-17","22-JUN-17","6359 E EVANS AVE","3164786","1672602","3","322","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","virginia-village"
"2017359334","02-JUN-17","","05-JUN-17","879 N FEDERAL BLVD","3133482","1691405","1","122","7399","PUBLIC ORDER CRIMES - OTHER","All Other Crimes","INDUSTRY","villa-park"
"201796229","11-FEB-17","11-FEB-17","11-FEB-17","1620 MARKET ST","3141254","1698471","6","612","2303","THEFT - SHOPLIFT","Larceny","INDUSTRY","union-station"
"2017405553","21-JUN-17","21-JUN-17","21-JUN-17","4800 N OAKLAND ST","3182550","1711324","5","511","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","montbello"
"2017544522","16-AUG-17","16-AUG-17","16-AUG-17","4400 N GRAPE ST","3161828","1708842","2","221","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","northeast-park-hill"
"2017169890","09-MAR-17","10-MAR-17","14-MAR-17","10700 E DARTMOUTH AVE","3179718","1665260","3","323","2399","THEFT - OTHER","Larceny","NON-INDUSTRY","kennedy"
"2017450433","08-JUL-17","08-JUL-17","08-JUL-17","5300 N JOLIET ST","3179522","1714602","5","511","2205","BURGLARY - BUSINESS NO FORCE","Burglary","INDUSTRY","montbello"
"2017395946","17-JUN-17","17-JUN-17","17-JUN-17","6625 LEETSDALE DR","3165646","1681209","3","322","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","washington-virginia-vale"
"2017521911","06-AUG-17","06-AUG-17","06-AUG-17","2245 N SYRACUSE ST","3168956","1698839","2","223","2202","BURGLARY - RESIDENCE BY FORCE","Burglary","NON-INDUSTRY","east-colfax"
"2015413784","22-JUL-15","22-JUL-15","22-JUL-15","3975 N PEORIA ST","3183092","1706878","5","512","2399","THEFT - OTHER","Larceny","NON-INDUSTRY","stapleton"
"2017458777","12-JUL-17","12-JUL-17","12-JUL-17","3240 N PERRY ST","3129606","1703056","1","113","2202","BURGLARY - RESIDENCE BY FORCE","Burglary","NON-INDUSTRY","west-highland"
"2017131638","26-FEB-17","26-FEB-17","26-FEB-17","2390 S BROADWAY ST","3144264","1670566","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","rosedale"
"2017570165","26-AUG-17","26-AUG-17","26-AUG-17","900 N VALLEJO ST","3137052","1691598","1","123","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","lincoln-park"
"2015280687","22-MAY-15","","23-MAY-15","4125 N ELATI ST","3142294","1706924","1","112","3560","DRUG - MARIJUANA SELL","Drug Offenses","INDUSTRY","globeville"
"2018641785","18-SEP-18","18-SEP-18","18-SEP-18","3100 BLAKE ST","3145964","1703803","2","211","2305","THEFT - ITEMS FROM VEHICLE","Theft from Motor Vehicle","INDUSTRY","five-points"
"2019343513","02-JUN-19","02-JUN-19","02-JUN-19","1444 WAZEE ST","3140151","1698379","6","612","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","union-station"
"2017595562","23-AUG-17","23-AUG-17","05-SEP-17","10555 E 45TH AVE","3178584","1709398","5","511","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","montbello"
"2017524966","07-AUG-17","07-AUG-17","08-AUG-17","3702 W QUINCY AVE","3130770","1657675","4","423","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","fort-logan"
"2017398205","17-JUN-17","18-JUN-17","18-JUN-17","1395 S ACOMA ST","3143834","1677166","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","overland"
"2017146136","04-MAR-17","04-MAR-17","04-MAR-17","735 W BAYAUD AVE","3141364","1685836","3","311","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","baker"
"2016753176","25-NOV-16","25-NOV-16","25-NOV-16","380 N QUIVAS ST","3138698","1688328","3","311","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","baker"
"2016692084","28-OCT-16","","28-OCT-16","260 N SANTA FE DR","3141128","1687684","3","311","1202","ROBBERY - BUSINESS","Robbery-Business","INDUSTRY","baker"
"2017498161","27-JUL-17","","27-JUL-17","1101 W COLFAX AVE","3140104","1694909","1","123","1205","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","auraria"
"201797828","12-FEB-17","12-FEB-17","12-FEB-17","1736 N DOWNING ST","3148182","1696333","6","622","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","city-park-west"
"201795714","11-FEB-17","11-FEB-17","11-FEB-17","7739 E COLFAX AVE","3169284","1695129","2","223","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","east-colfax"
"201778267","04-FEB-17","","04-FEB-17","260 N BROADWAY ST","3144270","1687727","3","311","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","speer"
"2017601900","07-SEP-17","","07-SEP-17","4975 N VASQUEZ BLVD","3155551","1711955","2","212","5707","CRIMINAL TRESPASSING","All Other Crimes","INDUSTRY","elyria-swansea"
"2016778898","07-DEC-16","07-DEC-16","07-DEC-16","4105 N JASON ST","3140597","1706917","1","112","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","sunnyside"
"2017514254","08-MAR-17","08-MAR-17","01-AUG-17","2035 N PERRY ST","3129450","1697774","1","121","2202","BURGLARY - RESIDENCE BY FORCE","Burglary","NON-INDUSTRY","sloan-lake"
"2017407383","21-JUN-17","22-JUN-17","22-JUN-17","3995 E 50TH AVE","3156921","1712528","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"201765337","30-JAN-17","30-JAN-17","30-JAN-17","1568 S BROADWAY ST","3144286","1675958","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","platt-park"
"2017238907","13-APR-17","13-APR-17","13-APR-17","1810 S BROADWAY ST","3144329","1674322","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","platt-park"
"2016816029","24-DEC-16","24-DEC-16","24-DEC-16","1011 W 45TH AVE","3140619","1708906","1","112","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","sunnyside"
"2016705609","02-NOV-16","02-NOV-16","03-NOV-16","3416 W GILL PL","3131804","1681900","4","412","2204","BURGLARY - RESIDENCE NO FORCE","Burglary","NON-INDUSTRY","westwood"
"201635368","17-JAN-16","","17-JAN-16","2426 S FEDERAL BLVD","3133762","1670216","4","422","2307","BURGLARY - VENDING MACHINE","Larceny","INDUSTRY","college-view-south-platte"
"2016754783","26-NOV-16","","26-NOV-16","3955 N ONEIDA ST","3166434","1706622","2","221","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","northeast-park-hill"
"2017131868","26-FEB-17","26-FEB-17","26-FEB-17","5201 W 48TH AVE","3125451","1710769","1","111","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","regis"
"2017568217","30-JUL-17","22-AUG-17","25-AUG-17","4750 N NOME ST","3182025","1710903","5","511","2399","THEFT - OTHER","Larceny","INDUSTRY","montbello"
"2017121252","21-FEB-17","","21-FEB-17","2748 W ALAMEDA AVE","3134512","1684158","4","412","2399","THEFT - OTHER","Larceny","INDUSTRY","athmar-park"
"2017228470","08-APR-17","08-APR-17","08-APR-17","1285 S TENNYSON ST","3128304","1677795","4","421","2202","BURGLARY - RESIDENCE BY FORCE","Burglary","NON-INDUSTRY","mar-lee"
"2017417485","26-JUN-17","26-JUN-17","26-JUN-17","219 N VALLEJO ST","3136853","1687733","4","411","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","valverde"
"2017595563","16-AUG-17","03-SEP-17","05-SEP-17","10555 E 45TH AVE","3178584","1709398","5","511","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","montbello"
"2017563174","22-AUG-17","22-AUG-17","23-AUG-17","4095 N JACKSON ST","3156492","1707156","2","212","2303","THEFT - SHOPLIFT","Larceny","INDUSTRY","elyria-swansea"
"2017458791","12-JUL-17","12-JUL-17","12-JUL-17","2035 N PERRY ST","3129450","1697774","1","121","2202","BURGLARY - RESIDENCE BY FORCE","Burglary","NON-INDUSTRY","sloan-lake"
"2017409369","19-JUN-17","20-JUN-17","22-JUN-17","4935 N YORK ST","3151484","1711832","2","212","2506","FORGERY - POSS. OF FORGED FTD","All Other Crimes","INDUSTRY","elyria-swansea"
"2015462937","14-AUG-15","14-AUG-15","14-AUG-15","777 N CANOSA CT","3134946","1690779","1","122","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","sun-valley"
"2016549754","28-AUG-16","28-AUG-16","28-AUG-16","3954 N WILLIAMS ST","3150221","1706661","2","211","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","cole"
"201655474","26-JAN-16","26-JAN-16","26-JAN-16","6302 E COLFAX AVE","3164607","1694932","2","222","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","montclair"
"2016635813","04-OCT-16","","04-OCT-16","2154 S JASON ST","3140991","1672049","4","422","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","college-view-south-platte"
"2017616012","13-SEP-17","","13-SEP-17","330 N FEDERAL BLVD","3133715","1688115","4","411","1313","ASSAULT - SIMPLE","Simple Assault","INDUSTRY","valverde"
"2017616012","13-SEP-17","","13-SEP-17","330 N FEDERAL BLVD","3133715","1688115","4","411","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","valverde"
"2016338379","30-MAY-16","","30-MAY-16","1355 S INCA ST","3141186","1677383","4","422","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","ruby-hill"
"2016518440","15-AUG-16","","15-AUG-16","5885 E EVANS AVE","3163373","1672717","3","322","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","virginia-village"
"2017459275","12-JUL-17","12-JUL-17","12-JUL-17","4501 N ADAMS ST","3154888","1709132","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2016646481","09-OCT-16","","09-OCT-16","2830 N HIGH ST","3150589","1701287","2","211","3563","DRUG - MARIJUANA CULTIVATION","Drug Offenses","NON-INDUSTRY","whittier"
"2016426024","06-JUL-16","06-JUL-16","06-JUL-16","1075 S JASON ST","3140907","1679196","4","412","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","athmar-park"
"2016505724","10-AUG-16","10-AUG-16","10-AUG-16","2121 E 44TH AVE","3151315","1708666","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2016323167","24-MAY-16","24-MAY-16","24-MAY-16","4095 N JACKSON ST","3156492","1707155","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2017645179","25-SEP-17","","25-SEP-17","750 N CANOSA CT","3135188","1690560","1","122","5707","CRIMINAL TRESPASSING","All Other Crimes","INDUSTRY","sun-valley"
"2016515474","14-AUG-16","14-AUG-16","14-AUG-16","4700 N KINGSTON ST","3180286","1710621","5","511","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","montbello"
"2016453866","18-JUL-16","18-JUL-16","18-JUL-16","4305 N BRIGHTON BLVD","3148956","1708556","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2017518854","05-AUG-17","05-AUG-17","05-AUG-17","1126 S SHERIDAN BLVD","3125821","1678730","4","421","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","mar-lee"
"20166003908","24-APR-16","24-APR-16","25-APR-16","4800 N NOME ST","3181976","1711226","5","511","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","montbello"
"2016664449","17-OCT-16","17-OCT-16","17-OCT-16","2621 S FEDERAL BLVD","3133587","1669407","4","421","1315","AGGRAVATED ASSAULT","Agg ASLT-Firearm","NON-INDUSTRY","harvey-park"
"2017783732","22-NOV-17","22-NOV-17","22-NOV-17","4620 N PEORIA ST","3183815","1709739","5","521","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","montbello"
"2016522530","17-AUG-16","17-AUG-16","17-AUG-16","4875 N VASQUEZ BLVD","3155588","1711556","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2016534408","22-AUG-16","22-AUG-16","22-AUG-16","2863 LARIMER ST","3145609","1702627","2","211","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","five-points"
"2016589466","14-SEP-16","14-SEP-16","14-SEP-16","399 S HARRISON ST","3157075","1683778","3","311","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","belcaro"
"2016489864","03-AUG-16","","03-AUG-16","5110 N RACE ST","3150881","1712463","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2016385249","19-JUN-16","","19-JUN-16","1705 N FEDERAL BLVD","3133375","1696309","1","121","1202","ROBBERY - BUSINESS","Robbery-Business","INDUSTRY","west-colfax"
"2017652968","28-SEP-17","29-SEP-17","29-SEP-17","1941 W EVANS AVE","3137806","1672571","4","422","2399","THEFT - OTHER","Larceny","INDUSTRY","college-view-south-platte"
"2016469226","25-JUL-16","25-JUL-16","25-JUL-16","6853 LEETSDALE DR","3166373","1680902","3","322","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","washington-virginia-vale"
"2016469231","25-JUL-16","25-JUL-16","25-JUL-16","970 S ONEIDA ST","3166714","1679991","3","322","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","washington-virginia-vale"
"2016465294","23-JUL-16","23-JUL-16","23-JUL-16","5385 E 39TH AVE","3161663","1706408","2","221","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","northeast-park-hill"
"2017595806","05-SEP-17","05-SEP-17","05-SEP-17","3980 N FRANKLIN ST","3149505","1706752","2","211","2399","THEFT - OTHER","Larceny","INDUSTRY","cole"
"2016279924","05-MAY-16","","05-MAY-16","E 26TH AVE / N DEXTER ST","3159469","1700268","2","222","1205","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","north-park-hill"
"201740017","19-JAN-17","19-JAN-17","19-JAN-17","4900 N COLORADO BLVD","3157486","1711516","2","221","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","northeast-park-hill"
"2016352458","05-JUN-16","","05-JUN-16","1500 N HOOKER ST","3132700","1695052","1","121","1315","AGGRAVATED ASSAULT","Agg ASLT-Other","NON-INDUSTRY","west-colfax"
"2016688150","13-OCT-16","24-OCT-16","27-OCT-16","1135 S JASON ST","3140880","1678789","4","422","2399","THEFT - OTHER","Larceny","INDUSTRY","ruby-hill"
"2016481475","29-JUL-16","30-JUL-16","30-JUL-16","4940 E 39TH AVE","3160181","1706430","2","221","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","northeast-park-hill"
"201681275","07-FEB-16","07-FEB-16","08-FEB-16","E 33RD AVE / N NEWPORT ST","3166025","1703647","2","221","1205","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","northeast-park-hill"
"2016519096","13-AUG-16","15-AUG-16","15-AUG-16","4228 N YORK ST","3152105","1707908","2","212","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","elyria-swansea"
"2016519150","15-AUG-16","15-AUG-16","15-AUG-16","8151 E COLFAX AVE","3170685","1695142","2","223","2308","THEFT - FROM BLDG","Larceny","INDUSTRY","east-colfax"
"2016478645","29-JUL-16","29-JUL-16","29-JUL-16","1178 S KALAMATH ST","3140643","1678536","4","422","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","ruby-hill"
"2017645588","26-SEP-17","","26-SEP-17","1999 N BROADWAY ST","3144009","1697690","6","611","1205","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","cbd"
"2016437390","11-JUL-16","11-JUL-16","11-JUL-16","330 S DAYTON ST","3175842","1683494","3","321","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","windsor"
"2016315074","20-MAY-16","20-MAY-16","20-MAY-16","3460 W 32ND AVE","3131090","1702734","1","113","5707","CRIMINAL TRESPASSING","All Other Crimes","INDUSTRY","west-highland"
"2016489671","02-AUG-16","02-AUG-16","02-AUG-16","1355 S INCA ST","3141186","1677383","4","422","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","ruby-hill"
"2017839228","20-NOV-17","","16-DEC-17","7741 E COLFAX AVE","3169310","1695134","2","223","2399","THEFT - OTHER","Larceny","INDUSTRY","east-colfax"
"2017698888","18-OCT-17","18-OCT-17","18-OCT-17","468 S FEDERAL BLVD","3133725","1683153","4","412","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","athmar-park"
"201795975","11-FEB-17","11-FEB-17","11-FEB-17","8151 E COLFAX AVE","3170674","1695109","2","223","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","east-colfax"
"2016309089","17-MAY-16","18-MAY-16","18-MAY-16","4105 N JASON ST","3140597","1706917","1","112","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","sunnyside"
"2017759230","12-NOV-17","12-NOV-17","12-NOV-17","1350 S SHERIDAN BLVD","3125828","1677226","4","421","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","mar-lee"
"2015715589","09-DEC-15","","09-DEC-15","1505 S FEDERAL BLVD","3133463","1676221","4","421","4801","POLICE - RESISTING ARREST","All Other Crimes","NON-INDUSTRY","mar-lee"
"2017595345","16-AUG-17","31-AUG-17","05-SEP-17","10555 E 45TH AVE","3178584","1709398","5","511","2999","CRIMINAL MISCHIEF - OTHER","Criminal Mischief-Property","INDUSTRY","montbello"
"2016646755","09-OCT-16","09-OCT-16","09-OCT-16","3210 W LAYTON AVE","3132869","1654413","4","423","1208","ROBBERY - RESIDENCE","Robbery-Street-Res","NON-INDUSTRY","fort-logan"
"2016339466","31-MAY-16","31-MAY-16","31-MAY-16","6853 LEETSDALE DR","3166373","1680902","3","322","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","washington-virginia-vale"
"201691036","12-FEB-16","12-FEB-16","12-FEB-16","2645 S SANTA FE DR","3141468","1668820","3","313","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","overland"
"2017500511","28-JUL-17","","28-JUL-17","5130 E COLFAX AVE","3161098","1694927","2","222","1202","ROBBERY - BUSINESS","Robbery-Business","INDUSTRY","hale"
"2017530162","10-AUG-17","","10-AUG-17","1055 19TH ST","3143054","1698655","6","611","1205","ROBBERY - STREET","Robbery-Street-Res","NON-INDUSTRY","cbd"
"2016524842","18-AUG-16","18-AUG-16","18-AUG-16","4773 N FOX ST","3142062","1710572","1","112","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","globeville"
"2016553416","30-AUG-16","30-AUG-16","30-AUG-16","5926 E COLFAX AVE","3163489","1694951","2","222","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","montclair"
"2017822688","07-DEC-17","09-DEC-17","09-DEC-17","14456 E OLMSTED DR","3191418","1714157","5","521","2204","BURGLARY - RESIDENCE NO FORCE","Burglary","NON-INDUSTRY","montbello"
"2017824810","10-DEC-17","","10-DEC-17","2042 ARAPAHOE ST","3143416","1699249","6","611","1205","ROBBERY - STREET","Robbery-Street-Res","INDUSTRY","five-points"
"201740044","19-JAN-17","19-JAN-17","19-JAN-17","380 N QUIVAS ST","3138698","1688328","3","311","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","baker"
"2018711740","15-SEP-18","15-SEP-18","17-OCT-18","5201 W 48TH AVE","3125451","1710769","1","111","2303","THEFT - SHOPLIFT","Larceny","INDUSTRY","regis"
"2018577489","24-AUG-18","24-AUG-18","24-AUG-18","3555 S YOSEMITE ST","3173020","1662878","3","324","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","hampden-south"
"2018758199","04-NOV-18","04-NOV-18","06-NOV-18","777 N CANOSA CT","3134947","1690779","1","122","2203","BURGLARY - BUSINESS BY FORCE","Burglary","INDUSTRY","sun-valley"
